Overlord Cuda,JUNGLE,Nunu,100,False,1572,5,7,10,2.14,46,105,151,5.76,10169,388.13,12633,482.176,9004,2103,1525,38058,21609,39936,84,0,0,822,0,7155,40,404,27,10,0.38,4,0.15,6,False,False,False,False,1,0,0,0,0.1,3.3,,,,292,576.5999999999999,,,,272.8,412.4,,,
Zoe Exotic,MIDDLE,Vladimir,100,False,1572,7,3,6,4.33,184,0,184,7.02,11873,453.17,16776,640.305,15460,896,420,19598,14713,9955,0,0,1,3033,0,10589,4,67,10,5,0.19,1,0.04,3,False,False,False,False,1,0,0,0,6.9,8,,,,464,541.4,,,,284.7,360.7,,,
Atílla,BOTTOM,Ashe,100,False,1572,3,6,6,1.50,138,4,142,5.42,8504,324.58,11391,434.771,978,10412,0,13621,1885,9549,4,0,1,847,0,5778,39,543,25,12,0.46,3,0.11,5,False,False,False,False,0,0,0,0,6.8,4.5,,,,274.20000000000005,277.1,,,,238.5,326.3,,,
KillaTron100,BOTTOM,Taric,100,False,1572,0,6,9,1.50,30,0,30,1.15,5918,225.88,6171,235.534,3608,2032,530,18954,9966,19155,0,0,0,0,0,895,24,44,33,23,0.88,3,0.11,6,False,False,False,False,0,0,0,0,1.1,1.8,,,,222.9,334.4,,,,155.4,213.5,,,
GE Amazarashi ,TOP,Ornn,200,True,1572,2,4,14,4.00,136,4,140,5.34,8910,340.08,18201,694.695,10168,7920,113,21602,2578,24056,4,0,2,3904,0,6359,51,549,13,8,0.31,1,0.04,0,False,False,False,False,0,0,0,0,5.300000000000001,5.9,,,,454.1,470.2,,,,278.7,357.9,,,
THC Rich ,JUNGLE,Shyvana,200,True,1572,5,4,10,3.75,44,120,164,6.26,10311,393.55,14350,547.71,10822,2714,813,22333,8956,15528,80,8,3,3198,1,38025,7,90,25,3,0.11,6,0.23,3,True,False,False,False,0,0,0,0,0.6,2.1,,,,347.9,492.70000000000005,,,,314.6,430.7,,,
THC Venom,MIDDLE,Yasuo,200,True,1572,12,3,5,5.67,165,17,182,6.95,12455,475.38,24315,928.053,3419,19959,936,14873,4742,15435,4,9,2,4225,0,9550,27,129,19,8,0.31,5,0.19,0,False,False,False,True,2,2,0,0,7.6,7.1,,,,466.3,521.6,,,,324.3,569,,,
Momma Skwiwi,BOTTOM,Zyra,200,True,1572,8,2,8,8.00,140,8,148,5.65,10390,396.56,20513,782.939,19448,1047,18,8134,2772,3406,0,0,0,1517,0,4364,69,378,30,16,0.61,4,0.15,9,False,False,False,False,1,0,0,0,6.8,6.1,,,,311.6,457.6,,,,323.1,393.8,,,
THC Daddy Spark,BOTTOM,Maokai,200,True,1572,2,4,13,3.75,43,4,47,1.79,7637,291.49,11252,429.466,9384,1114,753,18253,4764,20392,0,4,1,2267,0,2776,60,297,50,20,0.76,8,0.31,8,False,False,True,False,0,0,0,0,1.2,2.5,,,,282.29999999999995,377.2,,,,172.6,360.79999999999995,,,
GE Amazarashi ,TOP,Urgot,100,False,2212,6,3,3,3.00,243,64,307,8.33,15814,428.95,19611,531.944,14,18139,1457,34076,16084,63118,44,8,2,4239,0,18369,42,712,32,13,0.35,6,0.16,2,False,False,False,False,0,0,0,0,5.9,9.100000000000001,5.9,,,563.3,648.2,525.8,,,338.3,461.2,429.9,,
THC Rich ,JUNGLE,LeeSin,100,False,2212,1,7,5,0.86,28,160,188,5.10,10591,287.28,8803,238.779,997,7469,336,31571,8776,30572,90,18,0,285,0,31369,22,404,39,13,0.35,4,0.11,3,False,False,False,False,0,0,0,0,0,1.1,0.8,,,304.29999999999995,364.9,317.20000000000005,,,281.29999999999995,303.4,259.9,,
THC Venom,MIDDLE,Ahri,100,False,2212,2,5,5,1.40,203,8,211,5.72,11543,313.10,24069,652.866,15932,1326,6810,20759,5573,11914,8,0,1,2003,0,2987,29,109,23,11,0.30,6,0.16,0,True,False,False,False,0,0,0,0,6.8,5.9,5,,,436.20000000000005,373.6,349.5,,,302.3,304.4,292.9,,
